cluster,Player,Pos,player_code,Season,G,GS,MP,Height,PER,ORBrate,DRBrate,ASTrate,STLrate,BLKrate,TOVrate,PTS,USGrate,FTr,FT_perc,FGA,FGperc2P,FGperc3P,2PTperc_Assisted,FGAperc3P,CornerPerc3PA,3PTperc_Assisted,DunkspercFGA,FGAperc0to3,FGAperc3to10,FGAperc10to16,FGAperc16to3P,poss,mp,raptor_total,war_reg_season,predator_total,pace_impact
High Usage Guards,Chris Paul,PG,paulch01,2011,80,80,2880,73,23.7,1.6,12.3,45.8,3.5,0.1,13.9,23.8,21.1,0.414,0.878,17.4,0.482,0.388,0.12,0.197,0.126,0.479,0,0.145,0.205,0.183,0.269,5832,3130,9.048945964,17.09198892,9.433191993,-0.391306995
High Usage Guards,Chris Paul,PG,paulch01,2012,60,60,2181,73,27,2.3,9.4,43.8,3.8,0.2,10.8,29.3,24.3,0.339,0.861,22,0.511,0.371,0.107,0.239,0.131,0.494,0.002,0.158,0.225,0.139,0.238,4892,2604,9.086418437,14.16328005,9.765404108,-0.088956975
High Usage Guards,Chris Paul,PG,paulch01,2013,70,70,2335,73,26.4,2.8,10.5,46.5,3.8,0.4,13.7,26.7,22.6,0.377,0.885,19.3,0.538,0.328,0.173,0.271,0.116,0.447,0.008,0.143,0.157,0.173,0.257,4898,2559,9.331774777,14.3301268,9.927596995,-0.219603224
High Usage Guards,Chris Paul,PG,paulch01,2014,62,62,2171,73,25.9,2,11.4,48.9,3.5,0.1,12.4,27.3,23.7,0.397,0.855,20,0.498,0.368,0.152,0.244,0.099,0.487,0.001,0.125,0.153,0.255,0.222,5387,2643,11.39234595,15.30220204,11.41705983,0.370430902
High Usage Guards,Chris Paul,PG,paulch01,2015,82,82,2857,73,26,2.1,12.5,47.4,2.8,0.4,12.7,27.7,23.7,0.274,0.9,20.8,0.523,0.398,0.117,0.298,0.132,0.424,0.001,0.093,0.107,0.229,0.265,6633,3302,10.66939471,19.41801466,10.91062119,-0.393642907
High Usage Guards,Chris Paul,PG,paulch01,2016,74,74,2420,73,26.2,1.8,12,52.7,3.1,0.4,13.4,29.9,27.1,0.294,0.896,23.1,0.501,0.371,0.115,0.295,0.116,0.336,0.002,0.121,0.121,0.184,0.278,5181,2545,9.300930741,14.55487191,9.394086534,-0.042852933
High Usage Guards,Chris Paul,PG,paulch01,2017,61,61,1921,73,26.2,2.4,15,46.8,3.1,0.3,14,28.7,24.4,0.331,0.892,20.4,0.518,0.411,0.124,0.385,0.103,0.395,0,0.074,0.07,0.21,0.261,4374,2181,9.099540234,11.40982534,9.678001457,-0.375766911
High Usage Guards,Chris Paul,PG,paulch01,2018,58,58,1847,73,24.4,2.3,16.7,40.9,2.6,0.6,12.5,28.8,24.5,0.277,0.919,21.3,0.532,0.38,0.081,0.475,0.142,0.243,0,0.093,0.104,0.218,0.11,4854,2364,8.570619974,10.64108833,9.40774108,-0.64005152
High Usage Guards,Chris Paul,PG,paulch01,2019,58,58,1857,73,19.7,2.1,13.9,39.3,3,0.8,15.8,23.9,22.5,0.282,0.862,19,0.479,0.358,0.057,0.493,0.163,0.252,0,0.081,0.133,0.225,0.068,4694,2254,4.626021234,6.800999487,6.439037852,0.195619121
High Usage Guards,Chris Paul,PG,paulch01,2020,63,63,2003,73,21.7,1.2,15.5,33.4,2.4,0.4,13,27.1,23.2,0.311,0.9,19.6,0.557,0.362,0.13,0.347,0.097,0.327,0,0.071,0.12,0.309,0.153,4191,2003,4.0338756564858,6.902393248907699,4.364749457522936,-0.4450497764651587
Stretch Forwards,Sasha Pavlović,SF,pavloal01,2004,79,14,1144,80,8.7,4.7,12.7,9.5,2,1.2,14,18.5,19.5,0.223,0.774,18.2,0.425,0.271,0.638,0.186,0.343,0.947,0.04,0.319,0.104,0.074,0.316,2088,1144,-3.028250945,-0.164757113,-2.70242361,1.319800949
3PT Shooting Swingmen,Sasha Pavlović,SG,pavloal01,2005,65,9,862,80,9,2,7.8,9.3,1.8,0.3,13.4,19.5,18.4,0.232,0.688,17.1,0.455,0.385,0.7,0.283,0.513,1,0.047,0.279,0.069,0.087,0.283,1629,862,-4.18390015,-0.637301058,-4.264297818,0.975277819
Stretch Forwards,Sasha Pavlović,SG,pavloal01,2006,53,19,813,80,6.9,2.3,9.4,4.9,1.2,0.6,15.2,15.8,15.7,0.231,0.653,13.9,0.448,0.365,0.558,0.453,0.427,0.914,0.038,0.255,0.066,0.052,0.175,1545,817,-3.567332798,-0.316681797,-3.967028888,0.84924753100000006
Stretch Forwards,Sasha Pavlović,SG,pavloal01,2007,67,28,1534,80,12.1,1.7,10.5,11.3,1.9,0.9,15.8,20.8,19.1,0.257,0.794,16.9,0.474,0.405,0.574,0.302,0.372,0.983,0.084,0.382,0.076,0.057,0.184,4047,2150,-0.462006019,2.238503989,-0.739402031,0.421202787
3PT Shooting Swingmen,Sasha Pavlović,SG,pavloal01,2008,51,45,1188,80,7.2,3.3,9.2,11.2,1.3,0.4,11.2,17,18.8,0.191,0.688,18.1,0.388,0.298,0.536,0.283,0.386,0.853,0.037,0.377,0.079,0.067,0.194,2459,1299,-2.692847602,-0.076356103,-2.946727871,0.48493027
3PT Shooting Swingmen,Sasha Pavlović,SF,pavloal01,2009,66,12,1053,80,8.6,3.6,10.4,10.5,1.1,1.2,13.8,15.7,15.5,0.196,0.463,14.1,0.43,0.41,0.441,0.425,0.359,0.958,0.036,0.236,0.091,0.084,0.164,2133,1144,-1.812679175,0.398733013,-2.39173723,0.53234178
Stretch Forwards,Sasha Pavlović,SF,pavloal01,2010,71,0,877,80,5.4,1.5,13.6,10,1.3,0.5,14.5,15,18.1,0.087,0.385,17.1,0.407,0.297,0.405,0.393,0.178,0.829,0.013,0.173,0.043,0.1,0.29,1776,877,-7.482249446,-2.132688097,-7.721121883,0.676713336
Stretch Forwards,Sasha Pavlović,SF,pavloal01,2011,10,6,163,80,7.8,0,8.3,6.3,1.6,1.4,11.8,13.2,12.1,0.143,0.8,11.3,0.421,0.438,0.625,0.457,0.438,1,0.029,0.171,0.057,0.086,0.229,691,362,-4.375182047,-0.306057217,-5.114642202,1.01249951
Ball Dominant Playmakers,Sasha Pavlović,SG,pavloal01,2011,4,1,50,80,2.9,0,14.7,17.1,0,6.7,8.3,4.3,11.4,0,0,11.9,0.333,0,1,0.455,0.6,0,0,0,0,0.182,0.364,691,362,-4.375182047,-0.306057217,-5.114642202,1.01249951
Stretch Forwards,Sasha Pavlović,SG,pavloal01,2011,17,0,149,80,5.1,0.9,10.1,2.9,1.8,0,17.5,11.1,11,0.192,0.4,9.3,0.438,0.5,0.286,0.385,0.5,1,0.038,0.115,0.115,0,0.385,691,362,-4.375182047,-0.306057217,-5.114642202,1.01249951
Stretch Forwards,Sasha Pavlović,SF,pavloal01,2012,45,7,527,80,6.7,0.9,14.5,5.3,2,2.2,13.2,12.1,13.8,0.063,0.375,12.9,0.471,0.293,0.667,0.453,0.293,0.941,0.031,0.18,0.055,0.078,0.234,1078,567,-2.322734524,0.215313431,-3.067283257,0.813114439
Stretch Forwards,Sasha Pavlović,SG,pavloal01,2013,39,1,528,80,6.2,1.5,10.9,8.9,2.4,0.7,10.3,10.2,11.8,0.05,0.167,11.8,0.407,0.3,0.625,0.504,0.45,0.944,0.008,0.134,0.109,0.067,0.185,1017,528,-1.784234702,0.262599092,-1.958659916,0.871691776
Stretch Forwards,Adreian Payne,PF,paynead01,2015,3,0,19,82,2.9,6.2,17.5,0,2.7,0,0,13.4,19,0.286,0.5,18.8,0.333,0,1,0.143,0,0,0,0.429,0.286,0,0.143,1457,739,-8.829881695,-2.284284533,-7.441587616,-0.29916846
Stretch Forwards,Adreian Payne,PF,paynead01,2015,29,22,720,82,7.8,7.2,18.2,6.6,1.3,1,15.9,14.7,16.9,0.207,0.659,15,0.429,0.125,0.625,0.038,0.125,1,0.099,0.258,0.249,0.15,0.305,1457,739,-8.829881695,-2.284284533,-7.441587616,-0.29916846
Stretch Forwards,Adreian Payne,PF,paynead01,2016,52,2,486,82,5.6,4.8,21.5,8.9,1.7,1.8,18.7,13.7,17.7,0.179,0.654,15,0.389,0.281,0.591,0.221,0.25,0.889,0.069,0.228,0.214,0.076,0.262,989,486,-6.945428342,-1.04016349,-6.270164148,-0.011569199
High Usage Guards,Cameron Payne,PG,payneca01,2016,57,1,698,75,12.9,1.5,11.2,22.5,2.6,0.7,13.2,20.1,20.3,0.086,0.792,19.8,0.467,0.324,0.141,0.399,0.279,0.778,0.004,0.129,0.194,0.162,0.115,1559,762,-3.125417968,0.198762674,-1.393635679,-0.251306757
High Usage Guards,Cameron Payne,PG,payneca01,2017,20,0,320,75,6.1,0.7,10.1,18.3,1.5,1,10.8,16.3,19.6,0.031,1,19.9,0.346,0.308,0.148,0.4,0.077,0.875,0,0.146,0.154,0.169,0.131,960,466,-5.494032116,-0.660030161,-4.657221383,-0.229509762
3PT Shooting Swingmen,Cameron Payne,PG,payneca01,2017,11,0,142,75,4,0.8,12.2,16.2,1.4,0,16.7,19.2,23.9,0.063,0.25,22.3,0.345,0.324,0.4,0.54,0.118,0.818,0,0.127,0.095,0.079,0.159,960,466,-5.494032116,-0.660030161,-4.657221383,-0.229509762
High Usage Guards,Cameron Payne,PG,payneca01,2019,31,12,536,75,10.3,2,8.8,22.4,1.8,1,16,15.9,17.4,0.149,0.88,15.2,0.486,0.271,0.302,0.351,0.169,0.688,0,0.28,0.173,0.119,0.077,1513,712,-4.18244579,-0.513264734,-4.139365973,-0.01440612
High Usage Guards,Cameron Payne,PG,payneca01,2019,9,1,176,75,15.3,1.8,10.6,20,2.3,1.5,15.1,20.9,18.1,0.291,0.688,15.5,0.6,0.36,0.278,0.455,0.2,0.556,0,0.145,0.182,0.127,0.091,1513,712,-4.18244579,-0.513264734,-4.139365973,-0.01440612
High Usage Guards,Elfrid Payton,PG,paytoel01,2015,82,63,2489,75,13.8,4.8,11.2,32.6,2.9,0.7,20.2,15,18.3,0.302,0.551,14.5,0.435,0.262,0.179,0.059,0.31,0.909,0.041,0.458,0.301,0.103,0.078,4958,2489,0.753623353,4.452388551,0.883265274,0.068539068
High Usage Guards,Elfrid Payton,PG,paytoel01,2016,73,69,2145,75,13.9,3.9,9.6,32.8,2.1,0.8,17.9,18.1,20.4,0.26,0.589,17,0.451,0.326,0.285,0.126,0.283,0.933,0.016,0.411,0.212,0.104,0.147,4373,2145,-0.970232673,1.950517308,-0.37215864,0.139325829
High Usage Guards,Elfrid Payton,PG,paytoel01,2017,82,58,2412,75,17.2,3.9,13.9,35.7,1.8,1.3,15,21.5,21.6,0.231,0.692,18.7,0.509,0.274,0.133,0.16,0.253,0.9,0.018,0.424,0.219,0.088,0.106,4954,2412,0.888101779,4.480804058,0.784489357,0.082101571
High Usage Guards,Elfrid Payton,PG,paytoel01,2018,44,44,1257,75,18.1,4.1,11.2,35.5,2.5,1,18.3,22.3,21.8,0.249,0.632,17.8,0.545,0.373,0.23,0.146,0.313,0.88,0.013,0.41,0.26,0.107,0.076,3822,1808,-2.148223144,0.579888476,-1.916376103,0.40158117
Ball Dominant Playmakers,Elfrid Payton,PG,paytoel01,2018,19,19,551,75,13.1,3.2,16.3,33.7,1.7,0.9,18.8,19.5,22.1,0.258,0.685,18.2,0.467,0.2,0.151,0.12,0.12,0.6,0.024,0.392,0.273,0.1,0.115,3822,1808,-2.148223144,0.579888476,-1.916376103,0.40158117
Ball Dominant Playmakers,Elfrid Payton,PG,paytoel01,2019,42,42,1250,75,14,4.1,14,33.5,1.6,1.1,20.1,16.6,18.3,0.18,0.743,15.3,0.476,0.314,0.349,0.255,0.057,0.848,0.019,0.413,0.296,0.024,0.012,2765,1250,-1.076237913,1.076213983,-1.802966311,0.837522576
High Usage Guards,Elfrid Payton,PG,paytoel01,2020,45,36,1246,75,16,4.3,14.1,38.6,2.7,1.3,16.7,17.5,19.5,0.195,0.57,17.2,0.482,0.203,0.212,0.157,0.159,0.857,0.02,0.407,0.268,0.105,0.064,2609,1246,1.128988018346079,2.459975576385879,0.3930095906144374,-0.2453387554775788
3PT Shooting Swingmen,Gary Payton,PG,paytoga02,2018,12,6,106,75,7.6,4.4,14.3,12.2,1.4,0.8,8,14.1,15.9,0.091,0.667,15.5,0.524,0.167,0.545,0.364,0.583,1,0.091,0.576,0,0.061,0,462,221,-1.982570139,0.088601745,-0.744184796,-0.124916824
Ball Dominant Playmakers,Gary Payton,PG,paytoga02,2018,11,0,115,75,11.8,8.4,16.5,15.1,1.7,1.4,8.4,16.2,17.6,0.146,0.167,17.1,0.464,0.308,0.385,0.317,0.308,1,0.098,0.366,0.146,0.122,0.049,462,221,-1.982570139,0.088601745,-0.744184796,-0.124916824
Traditional Bigs,Nikola Peković,C,pekovni01,2011,65,11,887,83,11.2,11,13.2,4.8,1,3,22.5,20.1,19.4,0.433,0.763,14.8,0.517,0,0.566,0,0,0,0.057,0.502,0.437,0.053,0.008,1804,887,-5.482593165,-1.249470202,-5.295719323,0.967815482
Traditional Bigs,Nikola Peković,C,pekovni01,2012,47,35,1264,83,21.4,15.8,14.6,4.6,1.2,1.8,14,26.5,21.9,0.412,0.743,18.5,0.564,0,0.629,0,0,0,0.066,0.694,0.278,0.024,0.004,2485,1264,0.166815491,1.86593676,0.136834296,-0.741177064
Traditional Bigs,Nikola Peković,C,pekovni01,2013,62,62,1959,83,20.2,13,19,4.9,1.1,2,10.3,26.7,22.5,0.437,0.744,19.6,0.52,0,0.649,0,0,0,0.049,0.574,0.381,0.045,0.001,3831,1959,0.779664402,3.498546116,0.727950288,-0.772968426
Traditional Bigs,Nikola Peković,C,pekovni01,2014,54,54,1663,83,20.7,13.1,17.6,5.2,0.9,1.1,9.4,28,22.9,0.355,0.747,20.8,0.541,0,0.604,0,0,0,0.029,0.552,0.379,0.053,0.014,3440,1663,3.272428264,5.077060467,2.210365987,-0.614642346
Traditional Bigs,Nikola Peković,C,pekovni01,2015,31,29,815,83,16.6,12.1,21,5.7,1.2,1.2,9.8,24.1,23.1,0.393,0.837,20.5,0.424,0,0.647,0,0,0,0.003,0.463,0.457,0.073,0.006,1617,815,-0.026464453,1.131029048,-1.099850857,-0.122987353
Traditional Bigs,Kendrick Perkins,C,perkike01,2005,60,3,548,82,11.2,11.5,25.7,5.8,0.8,5.1,22.9,14,15.4,0.487,0.638,11.2,0.471,0,0.571,0,0,0,0.16,0.588,0.261,0.092,0.059,1128,576,-4.95041559,-0.63369632,-5.365572597,0.557027448
Traditional Bigs,Kendrick Perkins,C,perkike01,2006,68,40,1332,82,13.2,13.1,23.6,8.1,0.8,6,24.9,13.8,14.8,0.489,0.615,10.4,0.519,0,0.496,0.008,0,0,0.094,0.523,0.395,0.064,0.011,2588,1332,-2.242664864,0.344857626,-2.702837568,0.021146394
Traditional Bigs,Kendrick Perkins,C,perkike01,2007,72,53,1576,82,9.5,8.4,20.1,9.4,0.8,4.7,26.5,10.7,12.2,0.372,0.6,8.9,0.496,0,0.477,0.011,0,0,0.063,0.431,0.468,0.078,0.011,3055,1576,-2.745399694,0.003701199,-3.332813357,0.055504935
Traditional Bigs,Kendrick Perkins,C,perkike01,2008,78,78,1912,82,13.3,9.6,19.3,6.8,0.9,4.9,22.6,15,13.5,0.526,0.623,9.6,0.617,0,0.682,0.003,0,0,0.198,0.707,0.241,0.032,0.017,4804,2543,1.288812149,3.725641601,0.604419932,0.102887264
Traditional Bigs,Kendrick Perkins,C,perkike01,2009,76,76,2253,82,13.2,11.5,21.4,6.5,0.5,5.3,23.1,15.3,14.8,0.335,0.6,11.3,0.58,0,0.562,0.004,0,0,0.119,0.556,0.351,0.065,0.023,5278,2765,-1.159500622,1.631951236,-1.446985441,-0.389610192
Traditional Bigs,Kendrick Perkins,C,perkike01,2010,78,78,2154,82,15,9.1,24.4,6,0.6,4.8,20.4,19.2,17.6,0.536,0.582,12.7,0.605,0,0.678,0.006,0,0,0.119,0.594,0.312,0.073,0.015,5239,2729,-0.371110315,2.442064674,-1.193168516,-0.079270423
Traditional Bigs,Kendrick Perkins,C,perkike01,2011,12,7,313,82,10.2,9.6,27.5,4.8,0.3,2.5,24.6,14.8,15.6,0.678,0.575,10,0.542,0,0.688,0,0,0,0.051,0.661,0.237,0.051,0.051,2351,1221,-4.159864399,-0.559922153,-4.239811576,0.126438417
Traditional Bigs,Kendrick Perkins,C,perkike01,2011,17,17,429,82,9.1,11,25.3,5.4,0.8,2.7,26.7,10.5,12.3,0.451,0.531,8.6,0.493,0,0.457,0,0,0,0.028,0.493,0.366,0.113,0.028,2351,1221,-4.159864399,-0.559922153,-4.239811576,0.126438417
Traditional Bigs,Kendrick Perkins,C,perkike01,2012,65,65,1744,82,8.7,8.4,18.8,6.4,0.7,3,27.5,9.7,11.1,0.427,0.652,7.8,0.489,0,0.633,0,0,0,0.141,0.515,0.332,0.076,0.076,4405,2261,-3.909667762,-0.567614074,-3.830189097,-0.150303178
Traditional Bigs,Kendrick Perkins,C,perkike01,2013,78,78,1954,82,8.2,7,19.5,7.9,1.1,3.2,24,8.7,10.6,0.23,0.611,8.2,0.458,0,0.706,0.003,0,0,0.118,0.419,0.297,0.15,0.131,4253,2164,-2.759224958,0.500628251,-2.576095583,0.083366467
Traditional Bigs,Kendrick Perkins,C,perkike01,2014,62,62,1207,82,6.3,8,19.9,7.6,1.1,2.2,28.8,8.8,11.5,0.347,0.552,8,0.453,0,0.667,0.005,0,0,0.052,0.415,0.435,0.088,0.057,3176,1591,-2.532315078,-0.203840354,-2.622255148,-0.1350598
Traditional Bigs,Kendrick Perkins,C,perkike01,2015,51,3,981,82,7.4,8.9,21.4,6.1,0.7,3.1,25.3,10.3,12.9,0.403,0.507,9.5,0.443,0,0.671,0.005,0,0,0.097,0.387,0.527,0.075,0.005,2381,1181,-4.69749752,-0.926814696,-5.410286151,0.006718537
Traditional Bigs,Kendrick Perkins,C,perkike01,2015,17,0,167,82,4.7,7.7,20.3,7.2,0.6,1.9,32.1,13.7,17.7,0.195,0.5,12.8,0.488,0,0.7,0,0,0,0.122,0.463,0.439,0.073,0.024,2381,1181,-4.69749752,-0.926814696,-5.410286151,0.006718537
Traditional Bigs,Kendrick Perkins,C,perkike01,2016,37,5,542,82,6,4.9,21.8,7.9,1,1.7,32.3,8.3,10.4,0.333,0.44,6.9,0.533,0,0.85,0,0,0,0.027,0.347,0.453,0.067,0.133,1127,542,-7.8591467250000004,-1.410272183,-7.877348879,-0.176492693
3PT Shooting Swingmen,Morris Peterson,SG,petermo01,2001,80,49,1809,79,14.1,6.8,9.4,9.6,1.8,0.8,9.6,21.8,20.1,0.215,0.717,19.6,0.447,0.382,0.63,0.245,0.4,0.905,0.021,0.318,0.103,0.101,0.233,3666,1919,0.395772721,2.751795709,0.202509697,0.038634736
3PT Shooting Swingmen,Morris Peterson,SF,petermo01,2002,63,56,1988,79,15.3,5.1,7.9,13.5,2,0.4,9.3,24,21.3,0.22,0.751,20.9,0.469,0.364,0.643,0.301,0.294,0.869,0.02,0.275,0.079,0.112,0.233,3998,2142,1.224401298,4.174785625,1.325786811,0.311664778
3PT Shooting Swingmen,Morris Peterson,SF,petermo01,2003,82,80,2949,79,12.6,3.6,10.7,11.1,1.6,0.8,9.8,20.9,20.3,0.23,0.789,19.4,0.418,0.337,0.561,0.321,0.331,0.819,0.023,0.242,0.091,0.104,0.241,5587,2949,-0.372975841,3.581880465,-0.123117013,0.140526203
Stretch Forwards,Morris Peterson,SF,petermo01,2004,82,29,2148,79,12.1,1.9,12.2,9.5,2.3,0.5,9.9,17.5,15.7,0.16,0.809,15.1,0.453,0.371,0.679,0.579,0.591,0.96,0.014,0.175,0.053,0.046,0.147,3929,2148,2.03385518,5.277699759,1.882500295,0.609200778
Stretch Forwards,Morris Peterson,SG,petermo01,2005,82,61,2510,79,14.4,3.1,12.4,11.2,1.9,0.5,8.9,21.2,18.9,0.267,0.832,17.5,0.442,0.385,0.608,0.395,0.534,0.868,0.035,0.284,0.075,0.077,0.169,4903,2510,1.197595056,5.059497464,1.481451389,0.076450316
Stretch Forwards,Morris Peterson,SG,petermo01,2006,82,77,3140,79,15.3,2.4,12.8,10,1.7,0.4,9.3,23.1,19.9,0.268,0.82,18.4,0.465,0.395,0.548,0.409,0.491,0.881,0.016,0.22,0.072,0.078,0.222,6028,3140,1.06940353,6.11494351,1.809445647,-0.057622998
3PT Shooting Swingmen,Morris Peterson,SF,petermo01,2007,71,12,1515,79,13.2,2.5,16.1,5,1.5,0.6,8.5,21.7,19.1,0.238,0.683,17.7,0.523,0.359,0.733,0.571,0.434,0.953,0.008,0.195,0.058,0.031,0.145,3303,1698,-1.274566341,1.387652639,-1.064164354,0.423247292
Stretch Forwards,Morris Peterson,SG,petermo01,2008,76,76,1796,79,11.2,2.3,11.3,5.5,1.4,0.3,6.9,18.1,15.4,0.165,0.765,15.3,0.445,0.394,0.824,0.556,0.585,0.965,0.002,0.194,0.045,0.041,0.165,3907,2073,-0.319322639,2.15868816,-0.497576876,0.069434119
Stretch Forwards,Morris Peterson,SG,petermo01,2009,43,9,515,79,10.7,3.1,16.6,5.2,1.6,0.3,7.3,20.3,19.3,0.104,0.632,19.4,0.408,0.388,0.75,0.464,0.482,0.909,0.005,0.131,0.071,0.093,0.24,993,536,-2.237141312,0.095242467,-2.629925744,0.587256664
3PT Shooting Swingmen,Morris Peterson,SG,petermo01,2010,46,39,973,79,9.3,2,13.4,6.2,1.3,0.4,7.7,17.4,16.5,0.179,0.611,16,0.415,0.363,0.815,0.568,0.409,0.935,0.007,0.169,0.05,0.053,0.159,1899,973,-2.311760021,0.218505167,-2.321718634,0.410789551
Traditional Bigs,Johan Petro,C,petrojo01,2006,68,41,1282,84,10.4,10.1,17.9,1.8,1,3.1,15.3,14.4,13.7,0.25,0.627,12.3,0.51,0,0.673,0,0,0,0.163,0.46,0.347,0.167,0.027,2475,1282,-5.72425083,-1.954592772,-5.175383859,0.433590954
Traditional Bigs,Johan Petro,C,petrojo01,2007,81,13,1510,84,11.6,7.2,19.5,4.8,1.4,2.4,14.8,17.4,16.7,0.176,0.649,15.2,0.516,0,0.796,0,0,0,0.082,0.29,0.279,0.299,0.132,2921,1510,-5.539393908,-2.161787557,-5.044963804,0.555618282
Traditional Bigs,Johan Petro,C,petrojo01,2008,72,28,1310,84,10,8.2,22.6,3.8,1.3,2.3,13.3,16.4,18.2,0.198,0.736,16.7,0.42,0,0.734,0.002,0,0,0.062,0.21,0.294,0.26,0.235,2658,1310,-4.99121205,-1.500340639,-4.657882713,0.149870523
Rim-Running Athletic Bigs,Johan Petro,C,petrojo01,2009,22,12,342,84,9.3,8.9,23.3,2.8,2.4,1.1,11.1,15.3,17.4,0.133,0.667,16.9,0.411,0,0.739,0.009,0,0,0.088,0.239,0.23,0.274,0.248,1157,585,-7.022434948,-1.169268825,-6.029066758,1.137517366
Rim-Running Athletic Bigs,Johan Petro,C,petrojo01,2009,27,10,217,84,6.4,8.3,25,7.1,0.7,3.6,15.8,14.1,16.9,0.222,0.429,14.8,0.435,0,0.778,0.016,1,0,0.095,0.333,0.333,0.143,0.175,1157,585,-7.022434948,-1.169268825,-6.029066758,1.137517366
Traditional Bigs,Johan Petro,C,petrojo01,2010,36,16,436,84,10.7,8.5,25.4,4.8,1.2,2.2,17.3,14.2,13.6,0.208,0.667,11.7,0.54,0,0.704,0.01,0,0,0.089,0.356,0.277,0.149,0.208,962,481,-3.928636315,-0.219920342,-3.882945106,0.922908559
Rim-Running Athletic Bigs,Johan Petro,C,petrojo01,2011,77,1,893,84,9.9,8,20.4,8.4,2,2.9,13.2,16.3,18.1,0.097,0.536,17.3,0.451,0,0.783,0.014,0.25,0,0.034,0.176,0.176,0.228,0.407,1692,893,-4.046819787,-0.598360112,-3.109143223,1.185803559
Rim-Running Athletic Bigs,Johan Petro,C,petrojo01,2012,59,10,920,84,10.3,8.3,20.3,8.2,1.2,1.9,12.1,14.5,15.6,0.142,0.838,15,0.417,1,0.815,0.004,0,1,0.058,0.246,0.188,0.188,0.373,1747,920,-5.46154103,-1.274367876,-5.368307401,0.11710439
Rim-Running Athletic Bigs,Johan Petro,C,petrojo01,2013,31,8,352,84,11,10.9,25.3,7.1,1.5,2,17.2,15.9,18.3,0.109,0.917,16.2,0.443,0.25,0.851,0.036,0,1,0.055,0.373,0.245,0.155,0.191,881,453,-5.352083861,-0.554483445,-5.284892044,0.301994408
3PT Shooting Swingmen,Paul Pierce,SF,piercpa01,2001,82,82,3120,79,22.3,3.4,16.7,16.9,2.3,1.7,12.5,34.4,30.6,0.488,0.745,25.1,0.478,0.383,0.576,0.254,0.19,0.891,0.014,0.261,0.115,0.147,0.223,6088,3120,2.637747826,8.608699973,2.896592006,0.34834963
3PT Shooting Swingmen,Paul Pierce,SG,piercpa01,2002,82,82,3302,79,22.3,2.6,16.5,15.7,2.4,2,11.4,33.7,29.3,0.402,0.809,25.1,0.461,0.404,0.543,0.325,0.11,0.767,0.033,0.26,0.071,0.118,0.225,7709,3974,4.933376953,13.10308318,5.168086283,0.235457008
3PT Shooting Swingmen,Paul Pierce,SG,piercpa01,2003,79,79,3096,79,22.7,3.8,17.7,24.2,2.4,1.6,13,34.9,33.2,0.473,0.802,27.2,0.454,0.302,0.415,0.246,0.09,0.703,0.032,0.287,0.074,0.143,0.251,6778,3541,3.537734839,9.551403641,3.67771868,0.337195619
3PT Shooting Swingmen,Paul Pierce,SG,piercpa01,2004,80,80,3099,79,19.4,2.6,16.4,25.1,2.2,1.3,14.6,30.5,30.5,0.422,0.819,24.9,0.438,0.299,0.446,0.257,0.083,0.791,0.026,0.214,0.074,0.149,0.306,6399,3261,1.711900216,7.706270856,2.104534146,0.315656473
3PT Shooting Swingmen,Paul Pierce,SF,piercpa01,2005,82,82,2960,79,21.8,3.1,17.8,20.3,2.3,1,13.2,30.8,26.6,0.546,0.822,21.3,0.481,0.37,0.404,0.239,0.182,0.778,0.029,0.28,0.084,0.134,0.262,6321,3237,5.549223579,11.84048952,5.750449047,0.095935345
3PT Shooting Swingmen,Paul Pierce,SF,piercpa01,2006,79,79,3084,79,23.6,3.1,17.5,23.4,1.8,0.8,13,35.7,31.2,0.555,0.772,24.7,0.503,0.354,0.413,0.215,0.121,0.829,0.036,0.341,0.068,0.133,0.243,5992,3084,2.960240926,8.989502822,3.310724931,0.047783418
3PT Shooting Swingmen,Paul Pierce,SG,piercpa01,2007,47,46,1740,79,21.7,2.6,16.8,22.1,1.4,0.6,12.9,35.2,30.7,0.473,0.796,25.5,0.463,0.389,0.417,0.324,0.113,0.897,0.011,0.258,0.044,0.115,0.26,3373,1740,3.875073636,5.886667975,3.903321294,0.083403094
3PT Shooting Swingmen,Paul Pierce,SF,piercpa01,2008,80,80,2874,79,19.6,2.3,14,21.8,1.9,1,14.4,28.8,24.8,0.442,0.843,20.2,0.499,0.392,0.322,0.332,0.107,0.881,0.016,0.287,0.072,0.131,0.178,7297,3864,5.482370823,12.62218167,5.35043341,0.079123545
3PT Shooting Swingmen,Paul Pierce,SF,piercpa01,2009,81,81,3035,79,17.7,2.4,15.4,16.3,1.4,0.7,13.8,29,25.4,0.468,0.83,20.7,0.48,0.391,0.363,0.257,0.138,0.924,0.008,0.266,0.062,0.187,0.228,6853,3591,2.518730752,8.498917451,2.542201375,-0.042507418
3PT Shooting Swingmen,Paul Pierce,SF,piercpa01,2010,71,71,2411,79,18.2,2,13.4,15.1,1.8,1,13.6,28.2,23.8,0.499,0.852,18.8,0.497,0.414,0.41,0.303,0.103,0.917,0.025,0.321,0.065,0.141,0.171,6402,3341,2.237498357,6.084526655,2.22444914,0.052364779
